nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
3433562,216,1.86e+17,90000,8781250000.0,6468123,21000,5081204,0
57693,12,1.97e+19,90000,26300000000.0,320565,21000,4461678,0
0,56,1e+16,75000,10000000000.0,3685789,71413,6430876,1
12296,123,2.69e+16,90000,6000000000.0,5277844,21000,5160963,0
11401,137,4.36e+16,21000,1000000001.0,4093755,21000,4382744,0
0,33,4e+18,21000,16000000000.0,1085076,21000,5167244,0
2,182,105970000000000.0,21000,32000000000.0,4855205,21000,4980878,0
106977,48,1.48e+16,50000,30000000000.0,1596169,21000,4979560,0
0,37,6.87e+17,42000,20000000000.0,1444066,21000,4979827,0
37123,31,3.35e+18,90000,24000000000.0,1089051,21000,4375695,0
0,10,5.9e+19,21000,99000000000.0,310167,21000,5046716,0
3884594,69,1.73e+18,121000,51000000000.0,3792783,21000,4840094,0
244348,87,7500000000000000.0,90000,19800000000.0,2326247,21000,4464981,0
2,205,1.7e+17,90000,82452750336.0,4481091,21000,4902522,0
1,78,2.97e+18,25200,20000000000.0,2397185,21000,4980553,0
446,35,3e+18,90000,31000000000.0,1467417,21000,5278862,0
323,91,1.7e+16,108891,8000000000.0,7828700,56659,6393164,1
0,98,1.52e+19,35000,21200000000.0,3463020,30981,5035380,0
115,8,3e+18,45000,51000000000.0,299886,21000,4836693,0
6,66,3.11e+16,21000,17000000000.0,2741068,21000,5150883,0
23,20,5.04e+18,50000,11000000000.0,691520,21000,5070881,0
30,292,2.57e+17,131391,9000000000.0,7751726,71659,6392318,1
0,71,4.4e+16,250000,4000000000.0,4205838,44493,4839779,0
58,7,4.32e+17,21000,90000000000.0,168000,21000,5224832,0
264448,58,1.03e+18,30000,31342000000.0,2331416,21000,5167474,0
3,112,7.73e+17,21000,17000000000.0,4976335,21000,5151109,0
48,26,0.0,150950,21000000000.0,723455,37923,5279226,0
10,51,1e+17,120517,4000000000.0,4720353,71659,6390546,1
4918777,68,5.07e+16,50000,1000000000.0,1514592,21000,5001048,0
1,44,8145390000000000.0,21000,38095238095.0,1712368,21000,5001560,0
3902074,118,6.34e+17,121000,51000000000.0,4369581,21000,4842706,0
6301,43,1.5e+16,21000,23100000000.0,1876285,21000,5311870,0
0,69,5.12e+17,42000,20000000000.0,2461206,21000,4980568,0
44,0,7.61e+16,21000,111000000000.0,21000,21000,5305733,0
1,73,2.92e+17,21000,8000000000.0,6286381,21000,5607276,1
1804353,157,1.57e+17,90000,270000000.0,6154225,21000,4393735,0
160,52,0.0,47338,20000000000.0,1821167,38610,6400798,1
1,73,5.72e+19,21000,20000000000.0,2200804,21000,4984537,0
8,205,9140000000000000.0,21000,15000000000.0,4952750,21000,5024873,1
2,93,1.78e+16,21000,8000000001.0,6625434,21000,4465673,0
390836,36,9.75e+17,30000,10500000000.0,781251,21000,4439395,0
25,74,5e+17,100000,39000000000.0,4444279,21000,5011512,0
3,110,1523250000000000.0,21000,5250000000.0,3877560,21000,4461345,0
0,110,1e+16,108508,8500000000.0,7318507,71413,6367561,1
64571,85,9e+16,21000,8800000000.0,3526548,21000,4409946,0
31174,3,1.54e+18,21000,55000000000.0,169391,21000,4983863,0
4436925,34,7.4e+16,150000,90000000000.0,948964,21000,4946979,0
1587,75,5.68e+17,35000,10712250368.0,6374029,30981,8687063,0
371247,69,4.02e+18,30000,9555001404.0,3404464,21000,4371460,0
40,175,2.5e+16,21000,15000000000.0,5303749,21000,5029779,1
20,8,0.0,152504,21000000000.0,587495,23130,5279041,0
67,212,5.88e+16,21000,7000000000.0,7386867,21000,5133172,0
70,66,8e+16,25200,12000000000.0,2532686,21000,5206887,0
254,89,1e+19,25200,6000100000.0,3342815,21000,4457317,0
4,128,400000000000000.0,25200,100000000.0,6681124,21000,4463365,0
268,83,5.9e+16,21000,15000000000.0,2467215,21000,5729669,0
3773606,146,9.92e+16,50000,6000100000.0,6078169,21000,4456517,0
2,169,7.83e+19,21000,6000000000.0,5616748,21000,5143975,0
0,51,5.38e+17,21000,20000000000.0,1376413,21000,4984536,0
93590,129,8.83e+18,21000,2000000001.0,7952467,21000,5282923,0
3,5,1.57e+17,21000,99000000000.0,469938,21000,4995318,1
6,110,9.92e+18,21000,1.0,5463784,21000,4393249,0
1,103,2.57e+19,21000,20000000000.0,3450235,21000,4982622,0
0,0,5.03e+18,21000,128000000000.0,21000,21000,5057385,0
3635755,17,9.93e+16,50000,6000000001.0,768129,21000,4395371,0
3657298,70,1.45e+17,50000,180000000.0,2499281,21000,4405050,0
842,169,0.0,59173,8500000000.0,7836348,38610,6399139,1
41597,1,7.04e+17,90000,55000000000.0,180753,21000,4372890,0
11,243,7.82e+16,21000,40000000000.0,6814199,21000,4734526,1
5,187,2.1e+19,21000,150000000.0,6543278,21000,4388234,0
49,0,1.08e+17,21000,180000000000.0,21000,21000,6053116,0
5,5,4.56e+17,21000,116000000000.0,126000,21000,5224309,0
7,11,2.79e+19,250000,14000000000.0,445086,21000,5123418,0
207,42,0.0,81000,41000000000.0,1481493,22165,6391301,1
0,17,9847610000000000.0,21000,6000100000.0,415024,21000,4457325,0
2,238,1.25e+19,21000,20000000000.0,7775734,21000,4836691,0
501,91,0.0,81673,14000000000.0,4673706,53610,6391890,1
513170,83,7.53e+16,90000,2200000000.0,7904159,21000,5103699,0
512451,187,1e+17,50000,18000000000.0,5674258,21000,5123446,0
0,40,1.45e+17,21000,23000000000.0,1375303,21000,6043983,1
1,76,2.03e+18,42000,20000000000.0,2383987,21000,4836433,0
233,52,0.0,81673,10000000000.0,3204400,53610,6400608,1
73,109,2.4e+19,25200,99999997952.0,5246521,21000,4900020,0
1,10,1.31e+16,21000,45000000000.0,309348,21000,5110621,0
9,67,1.8e+17,300000,31000000000.0,4473534,99544,5011540,0
1,4,8786940000000000.0,21000,28000000000.0,105000,21000,4405427,0
0,30,7.98e+18,21000,2000100000.0,1351543,21000,5343002,0
60190,70,1.76e+17,99000,27000000000.0,1825643,21000,5051240,0
15,11,8.45e+16,200000,24000000000.0,377826,21000,4371979,0
4858899,12,2e+17,50000,1000000000.0,291512,21000,4982313,0
75,79,2e+18,210000,50000000000.0,2857064,21000,4998228,0
188242,167,1e+18,100000,150000000.0,5791716,21000,4393833,0
2820,14,0.0,59173,24000000000.0,425992,38610,6408552,1
3,60,2761190000000000.0,90000,609467870.0,6526005,21000,4372258,0
170469,2,2e+18,90000,70000000000.0,85801,21000,5144600,0
547162,114,2.32e+18,21000,50000000000.0,4644353,21000,5451100,1
104,6,0.0,52746,99000000000.0,365614,37746,4996760,0
61,86,0.0,81673,10983040000.0,6600473,53610,6407619,1
48,51,1.03e+18,21000,4160000000.0,2254348,21000,6691121,0
87,45,1.97e+19,25200,5000000001.0,976404,21000,4456073,0
56,140,6.13e+17,21000,3200000000.0,6453450,21000,9040185,0
161668,4,9.99e+17,90000,70000000000.0,183542,21000,5073152,0
35613,0,9.95e+17,43690,70000000000.0,21000,21000,5267350,0
0,182,4.7e+19,21000,21000000000.0,6208213,21000,5000536,0
2,69,8575790000000000.0,21000,44010000000.0,1966075,21000,5084007,0
13,9,5e+18,21000,59000000000.0,242802,21000,5928955,0
7786,0,7.82e+17,31000,100000000000.0,21000,21000,4436810,0
0,3,3e+18,21000,90000000000.0,100019,21000,5331214,0
3542,2,907000000000000.0,22000,50000000000.0,63000,21000,8685568,0
35,163,7.48e+16,21000,23000000000.0,4909911,21000,4982598,0
10219,195,1689000000000000.0,90000,20000000000.0,5342471,21000,4837461,0
36,8,4.77e+16,21000,112000000000.0,189000,21000,5300418,0
279862,213,3e+17,90000,61000000000.0,5988495,21000,4926901,0
2,44,27000000000000.0,21000,1200000000.0,3596618,21000,5350770,0
3,21,1968000000000000.0,21000,41000000000.0,606787,21000,4994642,0
56762,32,3e+19,150000,7500000000.0,854187,21000,5057624,0
173,114,0.0,59173,9000000000.0,7060508,38610,6405825,1
71904,132,6.5e+17,21000,17000000000.0,3821838,21000,5225091,0
4896,34,1.19e+17,940000,2226000000.0,6492433,21000,5317579,0
0,16,2.82e+16,21000,38095238095.0,716599,21000,5085018,0
174936,21,6.98e+18,100000,98000000000.0,634811,21000,5021026,0
1649,88,3.43e+17,35000,13800000000.0,2664321,30981,8687944,0
1,72,4e+19,21000,118000000000.0,1594880,21000,5130864,0
0,32,6.41e+16,35000,21200000000.0,1091387,30981,5072214,0
9,163,900000000000000.0,25200,9562500000.0,6603184,21000,5071136,0
8930,199,3000000000000000.0,22000,24000000000.0,6232933,21000,5103963,0
35,149,1.0,21000,7000000000.0,4003880,21000,5131597,0
74652,121,7.26e+17,21000,4000000001.0,6934411,21000,5180682,0
1799522,119,4.96e+17,90000,1.0,4868760,21000,4393481,0
0,90,1.28e+16,21000,3900000000.0,4247523,21000,5159128,0
206,50,0.0,59173,8000000000.0,1907947,38610,6398369,1
8433,86,2.91e+18,90000,22900000000.0,2901967,21000,4979369,0
3899526,154,2.5e+17,121000,51000000000.0,4682602,21000,4842378,0
24588,6,1.66e+17,90000,39000000000.0,208321,21000,5346683,0
142893,68,1.23e+17,90000,27300000000.0,2008876,21000,5119855,0
6,246,2e+18,42000,20000000000.0,7865788,21000,4999003,0
6915,3,2.8e+17,90000,90000000000.0,115169,21000,4946142,0
3886285,32,8.88e+18,121000,51000000000.0,788543,21000,4840404,0
0,47,1700000000000000.0,25200,6468750000.0,1967355,21000,5335460,0
231,35,2.5e+19,21000,4400000000.0,1219819,21000,4374497,0
148308,17,1.64e+17,90000,7000000000.0,953476,21000,5238204,0
1,229,5.09e+19,21000,21000000000.0,6275095,21000,4833110,0
0,122,1e+17,90000,99000000000.0,6041833,21000,4993879,0
116,176,600000000000000.0,30949,6000000000.0,6103835,21000,5158198,0
2,125,1.99e+18,21000,9900000000.0,5439543,21000,5224574,0
0,20,4.16e+16,21000,42000000000.0,565892,21000,5042755,0
270024,34,3.06e+18,50000,20000000000.0,1654959,21000,4998490,0
196352,95,1.35e+17,21000,100000000000.0,2296508,21000,4982472,0
45,159,9.7e+17,324679,7320000000.0,8083203,284679,8686953,0
23,1,4.97e+17,21000,128000000000.0,127772,21000,5125999,0
5,95,9.47e+18,21000,10000000000.0,3780758,21000,4984685,0
5,53,4e+17,35000,8000000001.0,2830674,30981,4464166,0
5997934,232,1e+17,50000,1000000000.0,5157119,21000,4994388,0
248395,0,2e+18,45000,122000000000.0,21000,21000,5124690,0
435,18,9.9e+16,21000,128000000000.0,417855,21000,5891222,0
3620502,32,2.49e+17,50000,4000000001.0,796358,21000,4388494,0
10018,129,1.19e+17,53000,25000000000.0,4169811,21000,4981587,0
1314838,193,2.05e+18,21000,130000000000.0,5547404,21000,4858778,0
218106,5,3.04e+17,30000,125000000000.0,142420,21000,4888669,0
414446,154,4e+16,100000,91000000000.0,7825762,21000,5233077,0
4857560,139,1e+18,50000,1000000000.0,4986534,21000,4981897,0
243,73,0.0,58198,9500000000.0,4654499,37960,6399233,1
31578,47,5e+19,150000,24000000000.0,2225819,21000,4382575,0
1,16,9.86e+17,21000,120688000000.0,601162,21000,5119326,0
84869,270,2944000000000000.0,90000,17000000000.0,7107808,21000,5150883,0
24,4,3.01e+18,21000,90000000000.0,135406,21000,5246077,0
155544,81,7.2e+16,50000,3164062500.0,3978410,21000,5467680,1
452561,80,7.62e+16,90000,27515148288.0,3166261,21000,4902259,0
1553,110,2.91e+17,35000,13800000000.0,3523186,30981,8685896,0
5,133,1.04e+16,21000,17000000000.0,4928944,21000,5151119,0
20,44,2e+18,121000,16000000000.0,1368960,21000,4465714,0
2,234,9.83e+19,21000,20000000000.0,7157839,21000,4982014,0
71521,4,2e+16,21000,102000000000.0,297403,21000,5119072,0
0,75,2e+16,21000,14000000000.0,3198372,21000,4464662,0
0,51,1.63e+19,35000,21200000000.0,1765435,30981,5034458,0
17,33,1.25e+17,21000,61000000000.0,714000,21000,4381184,0
86,14,0.0,39574,99000000000.0,424540,24574,4996692,0
199745,12,8e+18,90000,43000000000.0,364362,21000,5210971,0
1,163,9.26e+19,21000,20000000000.0,4226372,21000,4835155,0
87,79,1.99e+17,35000,21200000000.0,3618617,30981,5032072,0
0,52,5.8e+17,25200,43937500000.0,3868228,21000,4904698,0
2,164,5.29e+17,42000,20000000000.0,5295415,21000,4997461,0
24,223,3e+17,21000,1000000000.0,7978762,21000,4978795,0
82,84,0.0,47338,10000000000.0,5644009,38610,6406381,1
0,214,3.9e+17,21000,16500000000.0,5342029,21000,5023836,0
61180,64,1.92e+16,99000,27000000000.0,1693552,21000,5072654,0
45,32,1e+18,21000,21000000000.0,1597987,21000,4378522,1
19,115,2.16e+17,21000,4600000000.0,5101042,21000,4454744,0
562713,70,2.63e+17,90000,78000000000.0,1839904,21000,4380529,0
0,137,5.99e+18,35000,21200000000.0,7705329,30981,5036714,0
132,0,3e+18,21000,122000000000.0,21000,21000,5207138,0
0,127,2.71e+17,90000,20000000000.0,5886628,21000,4982334,0
3889771,151,3.16e+18,121000,51000000000.0,3982745,21000,4840960,0
9835,250,5000000000000000.0,90000,150000000.0,5326433,21000,4393091,0
0,14,1e+16,75000,10000000000.0,6586093,71413,6430664,1
104570,167,4.2e+19,21000,6000100000.0,4615525,21000,4457067,0
0,82,6.38e+17,90000,40000000000.0,2395186,21000,4773515,1
6738,12,2.65e+18,60000,150000000000.0,335158,21000,4905747,0
5,148,2.87e+17,21000,1000000000.0,5524468,21000,5443850,0
6883,76,1.59e+17,940000,6000100000.0,2149905,21000,4457364,0
65,3,1e+18,25200,68156250000.0,114606,21000,5154703,0
89809,53,4.4e+17,50000,13000000000.0,1179466,21000,4375775,0
116,45,1e+18,96883,20500000000.0,2054921,48653,6406306,1
1,62,879800000000000.0,21000,200000000.0,7790844,21000,5115768,0
15648,5,5.1e+17,150000,80000000000.0,157711,21000,5103960,0
372,59,0.0,59173,15000000000.0,1393218,24336,6408939,1
88405,16,5e+16,21000,61000000000.0,669150,21000,5040708,0
0,80,1e+16,75000,10000000000.0,4323706,71413,6431461,1
2,37,1.73e+19,21000,3000000000.0,1747774,21000,4373375,0
291,99,0.0,59173,8500000000.0,6732275,38610,6432762,1
38,75,1.5e+16,108508,8500000000.0,5340106,71413,6406897,1
61,54,8.46e+16,35000,11500000000.0,3669139,30981,8690199,0
5,26,1.32e+17,21000,58000000000.0,711030,21000,4937350,1
0,71,6e+17,21000,500000000.0,4749430,21000,5301300,0
13729192,95,5e+16,50000,15000000000.0,4156804,21000,8685568,0
11,76,1e+18,35000,10600000000.0,4589100,30981,5183360,0
49,56,4.99e+16,21000,9434650128.0,1329565,21000,5050473,0
172451,0,1e+18,42000,4000000000.0,21000,21000,5480586,1
1172184,15,3.15e+17,200000,51900000000.0,1717688,21000,5181470,0
184141,21,8.4e+17,90000,45000000000.0,931553,21000,5159769,0
251864,11,1.5e+18,420000,50000000000.0,461240,21000,4981770,0
367587,40,4.2e+19,100000,91000000000.0,980758,21000,5010467,0
24591,21,1.64e+17,90000,39000000000.0,565294,21000,5346684,0
82,127,0.0,59173,10000000000.0,5931141,38610,6402548,1
100,10,0.0,81673,10000000000.0,445448,53610,6399434,1
0,21,2e+17,90000,21000000000.0,648718,21000,5001815,0
134,186,1.5e+16,135175,2000000000.0,6905479,90117,4981456,0
860,144,0.0,59173,8500000000.0,6483280,38610,6407421,1
13441,26,4e+18,90000,16000000000.0,1413419,21000,5141152,0
0,45,1.26e+17,90000,7000000000.0,1508150,21000,5133157,0
1,52,5e+16,21000,2420000000.0,6451543,21000,5141324,0
0,44,3.97e+17,21000,25100000000.0,1802120,21000,5236922,0
49,67,1.0,21000,7000000000.0,2092112,21000,5131607,0
150091,180,9.55e+18,90000,48000000000.0,7664044,21000,5057129,0
30,29,5e+16,21000,2000000002.0,2645227,21000,5082723,0
139,46,3e+18,50000,51000000000.0,1923438,21000,5024358,0
0,85,1.16e+16,90000,20000000000.0,3042984,21000,4981047,0
417223,2,1.29e+18,100000,91000000000.0,93406,21000,5248150,0
55923,97,1.8e+17,150000,33000000000.0,4887471,21000,5040984,0
7287,30,7000000000000000.0,200000,31800000000.0,7292151,21000,5335431,0
63732,16,1.01e+18,150000,7500000000.0,796155,21000,5329607,0
46,123,1.63e+17,135546,51000000000.0,2963521,34470,4839271,0
0,0,6.99e+17,21000,112000000000.0,21000,21000,5269922,0
951414,28,9.79e+16,50000,500000000.0,609000,21000,4998998,0
2,4,1.97e+17,21000,128000000000.0,105000,21000,5113691,0
26769,80,1440000000000000.0,90000,4800000000.0,3055935,21000,5134685,0
0,32,3.03e+17,21000,20000000000.0,1118728,21000,5212507,1
0,169,2.89e+17,21000,34865671168.0,3911931,21000,5124702,0
200109,96,2.88e+17,90000,35000000000.0,4432138,21000,5308295,0
2255,36,1000000000000000.0,21000,9700000000.0,812128,21000,4438672,0
21,156,0.0,74310,6467164160.0,3596713,22155,5383528,0
42147,63,1.9e+19,400000,33000000000.0,1951423,21000,5020503,0
3907912,77,1.44e+18,121000,51000000000.0,2509607,21000,4843397,0
3669139,239,1e+18,50000,6000000001.0,6611661,21000,4410410,0
33,27,1e+18,108508,8500000000.0,1232300,71413,6392274,1
4532527,144,4.21e+17,150000,90000000000.0,7280755,21000,4983535,0
19578,122,616000000000000.0,21000,7000000000.0,7284510,21000,5034768,0
5,12,0.0,58198,15000000000.0,559901,37960,6399978,1
111,0,1.2e+19,21000,116000000000.0,21000,21000,5064033,0
5980888,39,1.79e+17,50000,1000000000.0,877075,21000,4993111,0
97875,38,1e+17,21000,61000000000.0,1593150,21000,5085007,0
288876,1,4.5e+19,45000,113000000000.0,42000,21000,5265260,0
725,101,3.35e+18,21000,100000000.0,5169224,21000,4382465,0
102,91,5000000000000000.0,25200,9647761408.0,2272952,21000,5210975,0
247531,112,8.72e+16,90000,5250000000.0,4239864,21000,4463200,0
379731,3,2e+18,100000,91000000000.0,229592,21000,5070593,0
275265,32,2.87e+16,30000,24000000000.0,845747,21000,5283210,0
89,17,1e+16,25200,5728358400.0,529624,21000,5351025,0
178257,158,2.99e+18,90000,62400000000.0,5298277,21000,4900759,0
219221,0,1.32e+18,45000,128000000000.0,21000,21000,5033073,0
2,1,9.97e+17,21000,119250000000.0,42000,21000,5111917,0
2,74,1763800000000000.0,21000,200000000.0,7914130,21000,5104749,0
203,54,1e+16,120517,4000000000.0,7172656,79419,6385050,1
4922704,5,5.03e+16,50000,1000000000.0,126000,21000,5001812,0
50,129,2e+16,21000,20000000000.0,3589852,21000,4837711,0
344,88,2.84e+17,21000,34000000000.0,6178567,21000,4394365,0
10,195,1e+16,125000,5500000000.0,6594323,63653,6352053,1
0,180,4.2e+17,35000,21200000000.0,4864936,30981,5036618,0
277755,151,3e+19,45000,117000000000.0,6408244,21000,5222007,0
10999,10,3.16e+18,42000,61100000000.0,231000,21000,4418154,0
3,151,2e+16,21000,4100000000.0,5444117,21000,5116525,0
0,114,3.5e+16,21000,150000000.0,4222440,21000,4382015,0
396886,62,5.95e+17,30000,8400000000.0,1688471,21000,4466211,0
240971,75,4.16e+16,30000,96000000000.0,2052805,21000,4890326,0
136652,122,1.06e+16,121000,6000100000.0,5037273,21000,4457432,0
201,21,3e+18,210000,59000000000.0,638008,21000,5185606,0
44438,183,765000000000000.0,21000,22900000000.0,7860130,21000,4994896,0
0,69,4e+17,21000,5000000000.0,2236116,21000,5236153,1
1929,10,3.52e+17,21000,23100000000.0,384519,21000,4370367,0
476,63,8500000000000000.0,196102,1000000000.0,6447334,196102,8690177,0
19,38,0.0,44487,6000000000.0,6853361,44487,6354888,1
1134838,24,2.9e+17,200000,51900000000.0,887984,21000,5026148,0
16,142,2.01e+18,25200,11906250000.0,5995566,21000,4906432,0
3170441,84,1.64e+18,90000,20000000000.0,2492387,21000,4979955,0
6,42,9.03e+17,21000,500000000.0,6684028,21000,5302578,0
84276,64,1.02e+17,90000,2200000000.0,2229601,21000,5082492,0
954,8,6732310000000000.0,21000,110600000000.0,189051,21000,5339510,0
0,22,1.47e+18,90000,60000000000.0,782794,21000,4994135,0
0,174,4.97e+16,90000,7000000000.0,4807635,21000,5132906,0
58200,13,1.58e+18,150000,37500000000.0,412920,21000,5110401,0
13,148,4.61e+19,35000,21200000000.0,4998033,30981,4979627,0
201941,159,1.31e+18,90000,35000000000.0,4651721,21000,5339294,0
195,71,0.0,51283,20000000000.0,2850706,24336,6403661,1
43,16,0.0,81673,10890000000.0,4297535,53610,6415625,1
3,1,1e+18,250600,50000000000.0,108695,21000,4378015,1
0,8,2e+17,21000,99000000000.0,446954,21000,4995988,1
0,35,7.18e+16,21000,1.0,2115248,21000,4405005,0
6,0,8e+18,21000,60000000000.0,21000,21000,5340677,0
3893023,29,4.84e+17,121000,51000000000.0,790355,21000,4841477,0
0,10,9769000000000000.0,21000,11000000000.0,293544,21000,5349262,0
4,98,1.15e+18,21000,24000000000.0,2915320,21000,5129585,0
40450,32,2000000000000000.0,21000,64010000000.0,942707,21000,5069348,0
340,37,5.71e+17,25200,18156250000.0,2044165,21000,5180735,0
125161,181,2.41e+17,90000,55000000000.0,7633571,21000,4991571,0
2,193,7.4e+19,21000,7000000000.0,6518478,21000,5133425,0
1,163,36600000000000.0,21000,26000000000.0,3729678,21000,5057888,0
0,122,1.8e+17,90000,20000000000.0,3937819,21000,4979648,0
10236,77,990000000000000.0,200000,19800000000.0,2919101,21000,4422669,0
2,98,1.37e+17,21000,20000000000.0,3342995,21000,4837203,0
45,225,6113800000000000.0,21000,2200000000.0,7904860,21000,5033316,0
663,32,0.0,70783,5000000000.0,2378462,53610,6332189,1
59,62,1322000000000000.0,21000,7000000000.0,2973416,21000,5163375,0
0,213,1.75e+18,21000,10600000000.0,6407318,21000,5166469,0
127,200,7e+18,25200,39250000000.0,6537896,21000,4923153,0
258,45,0.0,59173,9000000000.0,5006344,38610,6401055,1
119193,50,1.6e+19,91000,54000000000.0,1261470,21000,5305965,0
76649,99,1.09e+18,45000,51000000000.0,4058448,21000,4847647,0
238183,0,1.36e+17,45000,118000000000.0,21000,21000,5082729,0
163205,56,1.38e+16,130000,100000000000.0,1213387,21000,5342369,0
76,20,1.17e+17,21000,90000000000.0,475843,21000,5221749,0
77,65,9.3e+16,21000,4000000000.0,2677014,21000,5415974,0
6,118,2.5e+18,21000,5750000000.0,4214323,21000,5340816,0
1,80,9.66e+16,21000,3900000000.0,3528568,21000,5128045,0
203,154,70000000000000.0,25200,2562500000.0,7987426,21000,5283981,0
1878,44,2.81e+17,35000,11500000000.0,1581411,30981,8691069,0
15,69,9.99e+17,45000,51000000000.0,1627839,21000,4846515,0
29,105,2.4e+17,250000,4000000000.0,5617163,29493,4840180,0
382121,162,2e+18,30000,2100000000.0,5003648,21000,4408832,0
