nonce,transaction_index,value,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,block_number,to_scam
0,91,1e+16,75000,10000000000.0,6567401,71413,6431348,1
10,112,4.99e+16,21000,7000000000.0,3215819,21000,5132875,0
2,43,1.05e+18,21000,14000000000.0,943935,21000,4374854,0
0,260,2.88e+17,35000,8480000000.0,6795281,30981,5069858,0
33,233,0.0,59173,8500000000.0,7057702,38610,6364384,1
368075,1,3.5e+18,100000,91000000000.0,42000,21000,5013685,0
13208,60,1.12e+18,44000,55000000000.0,3070348,21000,5302821,0
1804322,126,1.57e+17,90000,270000000.0,5503174,21000,4393735,0
0,39,3241070000000000.0,21000,6000100000.0,840051,21000,4457664,0
3,56,3.3e+17,21000,20000000000.0,3463723,21000,4995413,0
206,4,2e+18,9344755,1000000000.0,407702,173575,8690550,0
8,10,5e+17,90000,51000000000.0,352587,21000,5033000,0
17,1,8.72e+16,21000,74000000000.0,130495,21000,5336457,0
201,28,0.0,59173,13000000000.0,1342590,38610,6400375,1
0,150,1.55e+17,21000,2600000000.0,7549020,21000,5153928,0
0,74,4.28e+17,21000,500000000.0,7923048,21000,5302366,0
159,50,3.02e+18,35000,2100000000.0,1899116,30981,4462980,0
47,68,5000000000000000.0,200000,1100000000.0,4207729,51205,8688039,0
32,176,2e+17,31500,6000100000.0,6580206,21000,4456924,0
0,41,1460000000000000.0,21000,55000000000.0,1436446,21000,5888527,1
8,82,1.58e+18,21000,21000000000.0,3460973,21000,4983782,0
625,27,0.0,51283,20000000000.0,875892,38610,6401860,1
0,37,7e+16,21000,4000000000.0,1338793,21000,5372960,1
8,55,3e+17,21000,23000000000.0,2107662,21000,5664425,1
2,67,1763800000000000.0,21000,200000000.0,7911692,21000,5315197,0
5083,61,1.17e+17,90000,160000000.0,5324024,21000,4436522,0
3,46,9.14e+17,21000,128000000000.0,1127746,21000,5039170,0
18977,7,1.48e+17,90000,41000000000.0,343619,21000,4833366,0
52,13,3e+18,31000,51000000000.0,450192,21000,4839378,0
274955,2,1e+18,45000,128000000000.0,63000,21000,5212251,0
1879611,1,3.9e+17,21000,90000000000.0,42000,21000,5114221,1
1,50,1e+16,21000,23000000000.0,2098031,21000,5821487,1
90,5,0.0,59173,12000000000.0,265421,38610,6408043,1
28,32,0.0,250000,24000000000.0,1108082,86955,5061480,0
5508,0,2.13e+18,121000,134000000000.0,21000,21000,5038659,0
71,32,785200000000000.0,21000,8800000000.0,693000,21000,4458988,0
245237,37,7500000000000000.0,90000,13000000000.0,1180190,21000,4465431,0
210,21,1.42e+17,21000,11342000000.0,3410397,21000,5167505,0
169742,45,4.99e+17,90000,70000000000.0,2147178,21000,5135959,0
0,49,9.92e+16,21000,24010000000.0,2108043,21000,5236129,0
1,11,8.29e+18,90000,176400000000.0,512031,21004,4903753,0
1,62,6.1e+17,21000,11342000000.0,2387923,21000,5166701,0
0,25,5.85e+18,50000,15000000001.0,815638,21000,4456277,0
92,8,5.19e+16,21000,113000000000.0,189000,21000,5282694,0
161679,44,1.38e+16,130000,100000000000.0,1991844,21000,5335454,0
337,116,1e+16,25200,55510441984.0,3166904,21000,4926906,0
6866,0,5.08e+17,31000,100000000000.0,21000,21000,4380773,0
76457,149,1.99e+18,45000,51000000000.0,5711314,21000,4847597,0
107,45,1e+19,25200,31617908736.0,1459688,21000,5033071,0
1229,83,8500000000000000.0,195846,25000000000.0,3553204,195846,8689985,0
2,109,9.51e+16,21000,4400000000.0,5022623,21000,4396080,0
73898,9,3.77e+17,45000,51000000000.0,364432,21000,4844729,0
42,131,0.0,81673,15900000000.0,5033740,53610,6419078,1
91233,0,1.8e+19,21000,61000000000.0,21000,21000,5056342,0
0,62,2.07e+17,24000,19000000000.0,2135560,21000,5085535,0
10,0,3e+18,21000,128000000000.0,21000,21000,5181198,0
0,185,1e+16,90000,33000000000.0,5236081,21000,4394352,0
46,2,9.99e+17,21000,122000000000.0,63000,21000,5207141,0
0,104,9.99e+17,21000,24000000000.0,3341160,21000,5052505,0
7453,51,5.22e+17,21000,5500000000.0,1821763,21000,5269661,0
7,1,1.19e+17,21000,61000000000.0,42000,21000,4387364,0
0,7,6.45e+17,21000,128000000000.0,968836,21000,5033242,0
0,30,2e+17,25200,11125000000.0,1215546,21000,5070885,0
9,36,2e+16,21000,27000000000.0,1264903,21000,5024341,0
12,222,1.11e+19,21000,21000000000.0,7805998,21000,4919711,1
119,52,2e+18,25200,4906250000.0,2178908,21000,5288523,0
39432,61,1.08e+17,90000,9600000000.0,1743297,21000,4440431,0
16892,33,1.79e+17,90000,37000000000.0,1306157,21000,5316777,0
188,29,800000000000000.0,200000,16000000000.0,1484011,21000,4423235,0
29,90,1e+18,35000,19800000000.0,2991139,30981,4465038,0
2109595,47,5.01e+17,21000,50000000000.0,1879747,21000,5343144,1
3,37,7.96e+18,25200,20500000000.0,4940870,21000,4900950,0
184,42,2e+18,25200,30958999552.0,1400588,21000,5034786,0
174958,100,3.16e+18,100000,98000000000.0,2186898,21000,5021271,0
147932,102,6.76e+16,50000,7500000000.0,3591580,21000,5342366,0
593202,78,9.95e+17,30000,21200000000.0,2281657,21000,4835157,0
179,110,5e+16,21000,2400000000.0,4970895,21000,5262704,0
9,49,3e+19,50000,18000000000.0,1176816,21000,4463960,0
0,47,5.94e+17,42000,31000000000.0,1445483,21000,4980886,0
0,30,8.09e+17,21000,29000000000.0,934557,21000,5157679,0
31369,5,1.5e+18,150000,24000000000.0,162048,21000,4381757,0
23,6,3.72e+16,21000,41000000000.0,270688,21000,5673783,0
1,12,7.7e+17,21000,113000000000.0,307843,21000,5346671,0
43984,1,3.36e+17,90000,70000000000.0,42000,21000,4455231,0
2,75,7410000000000000.0,21000,60000000000.0,2048190,21000,4872128,1
63,47,3.53e+18,21000,24000000000.0,1446602,21000,5208178,0
5,143,1.5e+16,25200,8000000000.0,4644829,21000,4901831,0
135,21,3e+18,21000,111000000000.0,503967,21000,5246843,0
21828,300,1.26e+17,90000,38000000000.0,7818827,21000,5335976,0
190660,34,1.39e+18,90000,35000000000.0,1448859,21000,5207682,0
130,68,1e+18,120517,7260000000.0,7899380,79419,6393589,1
1115375,161,2e+16,200000,51900000000.0,5682967,21000,4981362,0
391238,30,3.76e+17,30000,8400000000.0,1330693,21000,4440623,0
756,59,0.0,59173,8500000000.0,2897638,38610,6372363,1
217712,115,4.79e+17,30000,160000000000.0,3955340,21000,4887977,0
360,4,0.0,59173,15000000000.0,141331,38610,6398641,1
615253,166,101000000000000.0,50000,4000000001.0,6940812,21000,5331430,0
142,65,0.0,59173,14000000000.0,3268087,38610,6426471,1
17,48,5e+17,135546,51000000000.0,1447267,34470,4842772,0
839193,2,2.85e+17,80000,105000000000.0,63000,21000,5331208,0
5997913,211,1.01e+17,50000,1000000000.0,4679044,21000,4994388,0
1,24,9.99e+17,21000,24000000000.0,750692,21000,5114480,0
3227232,168,1.16e+17,90000,20000000000.0,7626125,21000,4998234,0
3624152,27,1e+18,50000,4125000000.0,643638,21000,4390230,0
230222,3,8.16e+16,90000,9200000000.0,126607,21000,4420131,0
287446,13,6.15e+16,21000,25000000000.0,357500,21000,5757118,1
0,277,4.98e+18,220000,90000000000.0,6415546,21000,4945468,0
2,45,1.51e+19,21000,21000000000.0,1496355,21000,4833875,0
674,88,400000000000000.0,21000,8000000000.0,4469624,21000,5719226,1
53,82,6.01e+17,21000,19000000000.0,4094947,21000,5045073,0
14928,15,1.99e+18,90000,37000000000.0,732623,21000,5308005,0
0,20,9.99e+17,21000,24000000000.0,686889,21000,5344517,0
0,47,9.99e+17,21000,50000000000.0,1232944,21000,4998742,0
4143,164,1114650000000000.0,21000,30000000000.0,4172588,21000,4995411,0
36,110,0.0,36450,10000000000.0,6397196,24300,6409619,1
2,2,4.11e+18,21000,41000000000.0,106474,21000,6104188,0
2170,147,8077350000000000.0,21000,1500000000.0,6620677,21000,4390482,0
1801154,67,2.63e+17,90000,150000000.0,2391517,21000,4393578,0
6111,111,1.59e+17,940000,6000100000.0,4241697,21000,4457181,0
62427,8,3.89e+17,21000,8800000000.0,539880,21000,4373353,0
12,45,1.49e+18,35000,21200000000.0,2233817,30981,5036181,0
46,117,3.47e+17,21000,4000000000.0,6046709,21000,5352740,0
55759,18,2.5e+18,21000,1000000001.0,1155840,21000,5071135,0
0,61,1.52e+16,90000,21000000000.0,2420462,21000,5000794,0
218362,6,3e+18,45000,128000000000.0,147000,21000,5029453,0
1728292,58,2.32e+17,21000,100000000000.0,1426108,21000,5001051,0
7,26,2.5e+16,31500,10000000000.0,2469998,21000,5170268,1
110544,22,675000000000000.0,21000,6700000000.0,1551884,21000,5331492,0
5928825,52,5e+16,50000,1000000000.0,1123413,21000,4983264,0
3,112,0.0,159489,5220000000.0,5916894,49489,5520178,0
232514,0,1e+19,45000,119500000000.0,21000,21000,5070346,0
0,1,9.99e+17,21000,24000000000.0,72473,21000,5114481,0
1926,124,1.98e+18,35000,11500000000.0,4097215,30981,8688842,0
15,243,1.0,21000,8485407000.0,6619831,21000,5131358,0
171329,28,9000000000000000.0,90000,70000000000.0,806070,21000,5157256,0
333,55,1.4e+18,99072,1000000000.0,9042278,99072,8689098,0
305027,1,1e+19,45000,113000000000.0,42000,21000,5340958,0
4385375,70,5.28e+16,50000,1000000000.0,1585160,21000,4836431,0
108,136,84000000000000.0,21000,3110000000.0,4735283,21000,5259150,0
1,199,2.82e+19,21000,305176000000.0,4442801,21000,4860525,0
107,124,1e+18,25200,20000000000.0,4423049,21000,4979813,0
0,18,8.97e+17,21000,116000000000.0,399051,21000,5123150,0
31,0,5e+18,21000,60000000000.0,21000,21000,5313411,0
6550,128,0.0,59173,11000000000.0,5690166,24336,6394705,1
18,166,2.3e+18,21000,23809523809.0,7897704,21000,5142171,0
69,75,0.0,59173,10000000000.0,7799362,38610,6408306,1
0,62,7.74e+17,21000,1100001337.0,2840834,21000,4382987,0
9,68,9.95e+17,135546,51000000000.0,1821747,34470,4840670,0
4486,130,1.01e+20,21000,36000000000.0,3922420,21000,4996178,0
12,124,2.86e+17,90000,2000000002.0,4635024,21000,5263471,0
223733,23,1.72e+18,21000,100000000000.0,615634,21000,4995407,0
0,12,1.06e+17,35000,21200000000.0,579551,30981,4983062,0
2,278,1.14e+19,21000,20000000000.0,7423895,21000,4835155,0
189,20,1.99e+17,35000,5000000001.0,450981,30981,4456886,0
9631,46,5000000000000000.0,90000,150000000.0,1042433,21000,4393091,0
9,180,1.0,21000,10909809000.0,4833876,21000,5130589,0
854,37,0.0,47338,10000000000.0,1616513,38610,6397296,1
527,97,57570000000000.0,21000,1010000000.0,2676591,21000,5279116,0
23494,76,1.06e+17,90000,37000000000.0,3584743,21000,5341081,0
158,127,0.0,59173,8000000000.0,7984426,38610,6406578,1
0,27,7.2e+18,21000,29000000000.0,1077586,21000,5222032,0
1,42,1e+18,21000,500000000.0,6531405,21000,5303347,0
2,168,3.45e+19,21000,7000000000.0,5254926,21000,5133440,0
3,101,1322800000000000.0,21000,200000000.0,7879459,21000,5312112,0
3171066,330,6.1e+17,90000,20000000000.0,7372598,21000,4979957,0
0,29,1.43e+17,21000,12943283200.0,2231927,21000,5070363,0
61890,13,4578330000000000.0,42000,50000000000.0,434312,21000,4983051,0
821,62,0.0,65338,10000000000.0,2650637,53610,6391904,1
6,167,1.21e+18,21000,3218935740.0,6135770,21000,4408456,0
406515,169,9.97e+17,50000,30000000000.0,7953202,21000,4980121,0
8120,12,2e+16,21000,26000000000.0,590447,21000,5144015,0
202965,5,1.05e+17,90000,37000000000.0,126000,21000,5222527,0
952008,245,6.32e+16,50000,500000000.0,5166000,21000,4998999,0
0,28,1.71e+17,21000,10600000000.0,1300648,21000,5165948,0
0,123,1.2e+17,21000,2000000001.0,7202888,21000,5159056,0
17,3,1.06e+17,21000,61000000000.0,84000,21000,4374670,0
0,42,1e+16,75000,10000000000.0,2259211,71413,6431237,1
93251,189,2.89e+17,21000,61000000000.0,7770124,21000,5064269,0
12,31,5e+16,21000,20000000000.0,786631,21000,4980134,0
71716,42,2.75e+17,50000,9600000000.0,949398,21000,4384000,0
367,59,0.0,59173,8000000000.0,7971117,38610,6404842,1
1500,22,9.37e+16,90000,10500000000.0,604045,21000,4419634,0
108442,12,1e+17,21000,61000000000.0,398795,21000,5125227,0
40,219,3e+18,200000,60000000000.0,5349997,21000,4994041,1
24033,0,1.07e+18,139513,63000000000.0,21000,21000,4397922,0
8782,219,3.5e+18,21000,16000000000.0,6484260,21000,5207426,0
1,135,75980000000000.0,21000,35000000001.0,4064111,21000,5022053,0
32,0,3.38e+20,21000,111000000000.0,21000,21000,5305731,0
0,12,3.77e+16,21000,40000000000.0,464030,21000,4983150,0
240910,7,1.53e+17,30000,96000000000.0,307401,21000,4890195,0
0,69,5e+17,21000,10000000000.0,2395888,21000,5225641,1
0,169,6.55e+17,25200,36125000000.0,4026626,21000,5063763,0
0,35,1e+16,75000,10000000000.0,6814775,71413,6431044,1
20787,214,4.11e+17,50000,12000000000.0,7573795,21000,5211721,0
1150164,6,4.89e+17,200000,51900000000.0,219842,21000,5083740,0
1534,42,0.0,47338,13000000000.0,1870764,38610,6403914,1
41914,1,4.75e+16,21000,64010000000.0,58155,21000,5114465,0
248664,0,4.9e+17,45000,128000000000.0,21000,21000,5125213,0
35201,123,1080000000000000.0,90000,3600000000.0,6036869,21000,5249423,0
14,30,8.71e+17,21000,41000000000.0,1000650,21000,7576115,0
0,185,1.22e+17,21000,20000000000.0,6701916,21000,4983300,0
74,101,500000000000000.0,30493,6000000000.0,4751179,21000,5159248,0
7,62,1e+16,21000,9600000000.0,2919237,21000,4437549,0
14,23,0.0,90000,32000000000.0,762849,21406,6644149,0
114,31,0.0,59173,20000000000.0,1361187,24336,6403537,1
244346,6,4e+18,45000,120000000000.0,147000,21000,5111403,0
0,40,1e+16,75000,10000000000.0,2895770,71413,6431300,1
13,20,2.43e+17,21000,49000000000.0,1032298,21000,5182771,0
53,2,4.48e+17,21000,90000000000.0,63000,21000,5332048,0
23,12,2.92e+17,21000,13200000000.0,602014,21000,4377840,0
1,43,8.38e+19,21000,7000000000.0,1773831,21000,5133441,0
95,5,7822340000000000.0,21000,90000000000.0,126000,21000,5245831,0
31713,176,3.59e+17,99000,5000000001.0,6528056,21000,4459067,0
4,0,7.12e+17,21000,128000000000.0,21000,21000,5066834,0
181446,3,1.89e+20,100000,98000000000.0,178594,21000,5135970,0
0,229,1.61e+18,21000,3000000000.0,6872559,21000,4994642,0
1804433,124,1.56e+17,90000,270000000.0,3959203,21000,4393740,0
11358,94,6.11e+16,21000,1100000001.0,3177948,21000,4382744,0
108503,57,9.4e+16,21000,61000000000.0,1768051,21000,5125477,0
56,128,2173560000000.0,21000,10000.0,6716935,21000,4437538,0
1,98,4.1e+19,21000,20000000000.0,3612831,21000,4837716,0
56,28,8.5e+17,21000,52000000000.0,797605,21000,5025899,0
4849424,2,2e+17,50000,1000000000.0,63000,21000,4979353,0
3597845,128,1e+18,50000,6609523809.0,4710767,21000,4378172,0
35736,0,2.63e+18,90000,130000000000.0,21000,21000,5162895,0
0,17,1e+16,75000,10000000000.0,1325853,71413,6430847,1
26666,68,4.95e+17,50000,13218935740.0,2812720,21000,4377230,0
171331,82,4.99e+17,90000,70000000000.0,1817354,21000,5157261,0
0,2,5.8e+16,21000,23100000000.0,63000,21000,5311874,0
129,29,300000000000000.0,25200,10900000768.0,1200063,21000,5248890,0
4,55,1.64e+17,121000,3000000000.0,3149853,21000,4437890,0
146,63,0.0,53475,1000000000.0,4484572,35650,5436714,1
1,91,6.88e+16,21000,20000000000.0,3044469,21000,4983535,0
0,34,5.25e+17,90000,20000000000.0,1413155,21000,4979306,0
359798,163,3.68e+18,100000,91000000000.0,5859002,21000,4981467,0
35,76,0.0,150034,21000000000.0,2594133,23066,5272394,0
9672,10,1.78e+18,21000,150000000.0,1157355,21000,4405070,0
74004,101,2.69e+18,45000,51000000000.0,3796840,21000,4844880,0
37,45,0.0,81673,8500000000.0,7826716,53610,6403721,1
0,20,5.67e+17,90000,21000000000.0,985788,21000,5002072,0
63,190,1.4e+17,90000,20000000000.0,5298880,21000,4834132,0
932,40,0.0,600000,12000000000.0,1490579,53610,6422286,1
0,40,2.8e+17,21000,2200000000.0,2255078,21000,5313141,0
453325,49,3210000000000000.0,50000,31000000000.0,1572595,21000,5024861,0
79484,147,1.81e+16,121000,1000000001.0,3793681,21000,4383238,0
1123640,37,6e+18,200000,51900000000.0,1065065,21000,5000536,0
521027,33,2.82e+18,50000,18000000000.0,798650,21000,5140996,0
0,70,1e+16,75000,10000000000.0,3703600,71413,6431461,1
0,12,1.44e+17,21000,11342000000.0,6499821,21000,5167214,0
1137776,128,8.68e+20,200000,51900000000.0,4381164,21000,5036648,0
2,28,5.49e+18,21000,9700000000.0,1423551,21000,5561625,1
437345,0,1.01e+18,100000,91000000000.0,21000,21000,5311608,0
0,41,9.17e+16,166666,50000000000.0,1008135,21000,4998742,0
11,55,4.6e+18,21000,25200000000.0,1960066,21000,5024609,0
77,8,2.72e+17,35000,11500000000.0,300303,30981,8690408,0
3619097,171,4.9e+16,50000,150000000.0,3898753,21000,4387875,0
12,27,3e+18,25200,54163988480.0,1245074,21000,4900329,0
87411,43,1e+16,21000,61000000000.0,1330529,21000,5035818,0
50,106,0.0,53475,1000000000.0,6290758,35650,5436625,1
19755,64,3.21e+18,90000,39000000000.0,3510840,21000,5328883,0
108,115,3e+16,25200,3117647104.0,6555101,21000,4382225,0
66546,17,4.28e+18,45000,51000000000.0,853216,21000,4835409,0
23,4,2e+18,21000,21100000000.0,299669,21000,5135720,0
22636,62,1e+18,90000,6000100000.0,2200999,21000,4457173,0
30,91,0.0,117000,10000000000.0,5685194,38610,6433377,1
340,289,1e+17,92212,13000000000.0,7830461,60553,6399060,1
74326,125,8.41e+17,45000,51000000000.0,4665857,21000,4845228,0
2,8,2.3e+19,21000,113000000000.0,205468,21000,5310095,0
44,15,3.1e+17,25200,99999997952.0,370907,21000,4902313,0
170318,0,2.98e+18,90000,70000000000.0,21000,21000,5141807,0
30024,115,1.44e+17,940000,20000000000.0,3403744,21000,4997209,0
0,5,2.67e+17,21000,16000000000.0,126000,21000,5141874,0
11,14,1.3e+17,21000,61000000000.0,315000,21000,4381211,0
252384,55,2.83e+18,90000,6000000002.0,4218647,21000,4378384,0
2,252,5.52e+19,21000,20000000000.0,7632893,21000,4984456,0
0,56,5.56e+16,90000,18000000000.0,1694381,21000,5141605,0
2,73,5.31e+17,21000,24000000000.0,2893257,21000,5035793,0
2783380,293,1.49e+17,90000,21000000000.0,7674078,21000,4833873,0
1,9,5.12e+18,21000,129000000000.0,358592,21000,5023575,0
1,16,1.25e+16,21000,70000000000.0,715157,21000,5084768,0
296353,17,2e+17,21000,90000000000.0,687003,21000,5072198,1
382195,2,6.56e+19,100000,91000000000.0,63000,21000,5082447,0
0,111,6.29e+16,35000,21200000000.0,4406615,30981,4984452,0
0,107,2.52e+18,21000,3000000000.0,5199093,21000,5216198,0
0,119,1.3e+16,21000,20000000000.0,3367763,21000,4979145,0
1797,76,6.17e+17,35000,11500000000.0,2560044,30981,8689832,0
0,33,1e+16,75000,10000000000.0,1785427,71413,6431645,1
16,25,0.0,59173,8500000000.0,1459485,38610,6384683,1
69621,1,8.45e+18,21000,102000000000.0,99242,21000,5080179,0
234510,134,4320000000000000.0,90000,54000000000.0,4495944,21000,4903576,0
0,34,6.63e+17,42000,20000000000.0,1209221,21000,4979891,0
15,124,3720000000000000.0,21000,30000000000.0,5038494,21000,4981513,1
6147,71,1.59e+17,940000,6000100000.0,5317512,21000,4457111,0
2,168,1.91e+19,21000,20000000000.0,5088010,21000,4998231,0
26,47,1.02e+18,90000,6000100000.0,1445099,21000,4457071,0
2,151,5.3e+18,21000,20000000000.0,6667311,21000,4991827,0
1,130,4.91e+19,21000,21000000000.0,3458389,21000,5001050,0
42727,0,2.38e+17,90000,70000000000.0,21000,21000,4420723,0
3,7,6.35e+19,21000,90000000000.0,200578,21000,5334659,0
1,45,7.75e+16,21000,7000000000.0,1475405,21000,5344287,0
0,69,5e+17,21000,4000000000.0,2594448,21000,5476451,1
230419,140,5.27e+16,90000,9200000000.0,3236466,21000,4420133,0
15755,9,5.54e+17,31000,100000000000.0,210000,21000,5233813,0
5,2,9.44e+17,21000,128000000000.0,63000,21000,5181257,0
5,101,4.4e+17,21000,23000000000.0,3974665,21000,5704228,0
6,56,4.6e+18,21000,180000000.0,3870019,21000,4393566,0
0,61,0.0,56106,12000000000.0,2917145,21494,6430657,1
2,17,0.0,81673,8500000000.0,2027476,53610,6367773,1
0,77,1.24e+18,90000,2400000000.0,3257505,21000,5180167,0
8,18,8.87e+16,21000,24010000000.0,550789,21000,5258349,0
0,39,3.52e+20,25200,50567159808.0,1493874,21000,5081175,0
4,8,3.4e+17,21000,150000000.0,348635,21000,4410697,0
80299,80,3.75e+16,121000,150000000.0,3229079,21000,4384120,0
0,0,2e+19,21000,118000000000.0,21000,21000,5129818,0
264377,0,1.2e+19,45000,118000000000.0,21000,21000,5180683,0
0,8,2.48e+18,21000,41000000000.0,577794,21000,5217227,1
24,32,5e+18,25200,20000000000.0,1026707,21000,4833620,0
2,111,9928810000000000.0,21000,3000000001.0,6005164,21000,5181225,0
0,49,2e+18,21000,24000000000.0,1733984,21000,5106053,0
3884173,95,8.2e+17,121051,51000000000.0,2963225,21051,4840010,0
255713,31,4.47e+17,30000,29600000000.0,1006318,21000,5082709,0
897162,47,8.52e+16,50000,500000000.0,1026512,21000,4980699,0
3639439,7,4.9e+16,50000,10000000001.0,186512,21000,4396871,0
56778,27,1.14e+19,90000,28000000000.0,794450,21000,4457891,0
6,41,4608000000000000.0,22016,48000000000.0,2173082,21000,5180738,0
33437,102,2e+17,21000,12687500000.0,2699458,21000,5119328,0
1,147,80850000000000.0,21000,150000000.0,4621102,21000,4408922,0
0,103,3.19e+17,21000,106000000000.0,2601354,21000,4858629,0
6,50,2.6e+18,42000,21000000000.0,1478427,21000,4834385,0
11,112,3e+16,21000,10000000000.0,3836527,21000,4982753,0
164499,134,1.24e+16,50000,12000000000.0,7905774,21000,5594838,1
4375972,29,5.02e+16,50000,1000000000.0,667126,21000,4833106,0
249763,152,5.01e+16,90000,19800000000.0,3961329,21000,4464992,0
17,22,4e+18,25200,52077608960.0,828198,21000,5021544,0
13,1,5.5e+17,21000,49000000000.0,112372,21000,4378264,1
25,67,1.54e+17,21000,3000000001.0,2734247,21000,5154968,0
55,51,5e+18,21000,9100001337.0,1920550,21000,4376269,0
3149,9,5040000000000000.0,700000,52000000000.0,353170,21000,5025373,0
23,206,1.33e+18,21000,900000000.0,4889652,21000,5346199,0
66,135,1.86e+16,21000,21000000000.0,3425884,21000,5002069,0
16163,36,2000000000000000.0,940000,6000100000.0,1426256,21000,4456986,0
